experiment_id,row_index,step,timestamp_s,vehicle_id,scenario,ground_truth_class,ground_truth_reason,ground_truth_label_source,real_world_cyberattack_label,synthetic_cyber_label,laboratory_generated,physical_vehicle,direct_vehicle_actuation,live_cortex_xdr_api,model_retraining,requirement_evaluation_count,requirement_pass_count,requirement_fail_count,requirement_not_evaluable_count,requirement_unknown_count,all_requirements_pass,prediction_available,prediction_source_row,y3_probability,y6_probability,source_feature_sha256,source_requirement_sha256,source_prediction_sha256,feature__timestamp_s,feature__step,feature__VehicleSpeed,feature__WheelSpeedFL,feature__WheelSpeedFR,feature__SteeringAngle,feature__LongitudinalAcceleration,feature__LateralAcceleration,feature__YawRate,feature__speed_wheel_speed_error,feature__steering_yaw_joint_magnitude,feature__Accelerator,feature__BrakePressure,feature__BrakeStatus,feature__RegenCommand,feature__VCUState,feature__MotorRPM,feature__TorqueCommand,feature__RegenAvailable,feature__TorqueFeedback,feature__MotorTemperature,feature__InverterTemperature,feature__InverterState,feature__SOC,feature__SOH,feature__HVVoltage,feature__HVCurrent,feature__BatteryTemperature,feature__CellVoltageDeviation,feature__CellTemperatureDeviation,feature__BMSState,feature__IsolationStatus,feature__ContactorState,feature__PrechargeState,feature__ChargingState,feature__ConnectorState,feature__ChargeCurrent,feature__VCUHeartbeat,feature__BMSHeartbeat,feature__InverterHeartbeat,feature__GatewayHeartbeat,feature__SequenceCounter,feature__RCMHeartbeat,feature__OccupantSensorHeartbeat,feature__RestraintGatewayHeartbeat,feature__RestraintSequenceCounter,feature__can_frame_interval_s,feature__DiagnosticState,feature__IntegrityStatus,feature__GatewayIntegrity,feature__DriverSeatbelt,feature__PassengerSeatbelt,feature__DriverPretensioner,feature__PassengerPretensioner,feature__RolloverStatus,feature__RestraintDiagnostic,feature__RestraintIntegrity,feature__RestraintSequence,feature__DriverAirbag,feature__PassengerAirbag,feature__SideAirbag,feature__CurtainAirbag,feature__ImpactSeverity,feature__DriverOccupant,feature__PassengerOccupant,feature__DriverPosition,feature__PassengerPosition,feature__CrashEventStatus,feature__AuxBatteryVoltage,feature__AuxBatteryStatus,feature__cp_speed_consistency_error,feature__cp_brake_consistency_error,feature__cp_torque_tracking_error,feature__cp_steering_yaw_consistency,feature__cp_hv_power_kw,feature__cp_battery_temperature_abs,feature__accelerator_torque_joint,feature__laboratory_generated,feature__physical_vehicle,feature__direct_actuation,previous_record_hash,record_hash
P5_8_0494,494,494,24.7,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,494,0.9900001883506775,0.9990405440330505,674b6b76393d22cbd6a8a00a92a11016bfb134fdc151a89c7f4a0b69444ae437,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,24.7,494.0,60.980000000000004,61.27,60.77,2.8000000000000003,0.16,-0.01,2.4000000000000004,0.03999999999999915,5.200000000000001,31.200000000000003,0.0,0.0,4.800000000000001,2.0,3354.0,113.5,1.0,114.0,77.0,65.0,2.0,79.60000000000001,98.0,398.70000000000005,78.0,30.0,0.009000000000000001,2.2,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,238.0,1.0,1.0,1.0,238.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,238.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.540000000000001,1.0,0.03999999999999915,0.0,0.5,5.200000000000001,31.0986,30.0,3541.2000000000003,True,False,False,990571bdfa17898f12fc793e3e21af0422957d1efe6103e623910f9bb3a0d5b8,4624442271cbeaa8acc1bcee8e3adbe27b324acfec2cf6064318530cd0591ea8
P5_8_0495,495,495,24.75,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,495,0.9899943470954895,0.9990407824516296,ab9121a5cb7c2203105101c5d548f284fa162b3216b794594570507b093fddd3,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,24.75,495.0,61.06,61.24,60.85,2.8000000000000003,0.16,-0.01,2.3000000000000003,0.015000000000000568,5.1000000000000005,30.400000000000002,0.0,0.0,4.800000000000001,2.0,3358.0,112.7,1.0,112.30000000000001,77.0,65.0,2.0,79.60000000000001,98.0,398.6,76.7,30.0,0.012,1.7000000000000002,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,239.0,1.0,1.0,1.0,239.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,239.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.56,1.0,0.015000000000000568,0.0,0.3999999999999915,5.1000000000000005,30.572620000000004,30.0,3426.0800000000004,True,False,False,4624442271cbeaa8acc1bcee8e3adbe27b324acfec2cf6064318530cd0591ea8,54ddc5eff14186a59881f08ecbf8a8136c59f9ce7b9c8eb3f5d5089789e36a7e
P5_8_0496,496,496,24.8,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,496,0.9899885058403015,0.9990410208702087,6068a885b40bc0b1312ddc5747eac4c88380ebf626ed14be590742f2755857c1,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,24.8,496.0,61.14,61.410000000000004,61.03,2.8000000000000003,0.15,0.0,2.1,0.0799999999999983,4.9,30.8,0.0,0.0,4.800000000000001,2.0,3362.0,113.0,1.0,110.0,77.0,65.0,2.0,79.60000000000001,98.0,398.70000000000005,78.10000000000001,30.0,0.014,2.1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,240.0,1.0,1.0,1.0,240.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.540000000000001,1.0,0.0799999999999983,0.0,3.0,4.9,31.13847000000001,30.0,3480.4,True,False,False,54ddc5eff14186a59881f08ecbf8a8136c59f9ce7b9c8eb3f5d5089789e36a7e,d35aef83f37341d34c2e230b24f1665e30e5e210344248cac0f6c8ab34f9c713
P5_8_0497,497,497,24.85,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,497,0.9899827837944031,0.9990413784980774,b9233a01a07478e770759e39de714ccbe72365e9a39b9e4f7de3ab57a86edde9,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,24.85,497.0,61.21,61.63,61.19,2.7,0.15,0.0,2.2,0.19999999999999574,4.9,30.400000000000002,0.0,0.0,4.800000000000001,2.0,3366.0,112.60000000000001,1.0,112.0,77.0,65.0,2.0,79.60000000000001,98.0,398.70000000000005,78.2,31.0,0.013000000000000001,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,241.0,1.0,1.0,1.0,241.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,241.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.540000000000001,1.0,0.19999999999999574,0.0,0.6000000000000085,4.9,31.178340000000002,31.0,3423.0400000000004,True,False,False,d35aef83f37341d34c2e230b24f1665e30e5e210344248cac0f6c8ab34f9c713,ae77fd530d952c0f6ddd3dea3bd73b24ab9a8f137d8921ab62f9a5203ecb124a
P5_8_0498,498,498,24.9,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,498,0.9899771213531494,0.9990416169166565,453b4b9de8bdadfe627189e715293098ccf4bc450a5e53408bf6ff3ca146c85c,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,24.9,498.0,61.28,61.57,61.08,2.7,0.15,0.0,2.2,0.045000000000001705,4.9,31.200000000000003,0.0,0.0,4.800000000000001,2.0,3370.0,113.2,1.0,112.2,76.0,66.0,2.0,79.60000000000001,98.0,399.20000000000005,79.7,31.0,0.013000000000000001,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,242.0,1.0,1.0,1.0,242.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,242.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.59,1.0,0.045000000000001705,0.0,1.0,4.9,31.816240000000004,31.0,3531.8400000000006,True,False,False,ae77fd530d952c0f6ddd3dea3bd73b24ab9a8f137d8921ab62f9a5203ecb124a,75381be4793150a2eec199eb048c5730367c00ba6f62647802a56ed5f9d6decd
P5_8_0499,499,499,24.95,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,499,0.9899716377258301,0.9990418553352356,42a07eead6444e6128ce05e496fa877f2d15c6a45a675a15de88545ee97cbb83,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,24.95,499.0,61.35,61.7,61.14,2.7,0.14,0.0,2.1,0.07000000000000028,4.800000000000001,30.400000000000002,0.0,0.0,4.800000000000001,2.0,3374.0,112.7,1.0,112.30000000000001,76.0,65.0,2.0,79.60000000000001,98.0,398.5,79.5,30.0,0.009000000000000001,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,243.0,1.0,1.0,1.0,243.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,243.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.6,1.0,0.07000000000000028,0.0,0.3999999999999915,4.800000000000001,31.68075,30.0,3426.0800000000004,True,False,False,75381be4793150a2eec199eb048c5730367c00ba6f62647802a56ed5f9d6decd,fb26efc8d00e3d1843426a8d4e632d66eb1aac736ff768650454734c92c38d09
P5_8_0500,500,500,25.0,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,500,0.9899662733078003,0.9990420937538147,bdeec745150ee6547875a521665adbb3c46306efc58c890a877cd133c03711f0,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,25.0,500.0,61.42,61.620000000000005,61.31,2.7,0.14,0.0,2.1,0.045000000000001705,4.800000000000001,32.800000000000004,0.0,0.0,4.800000000000001,2.0,3378.0,115.30000000000001,1.0,116.7,77.0,65.0,2.0,79.60000000000001,98.0,398.70000000000005,80.4,31.0,0.014,1.8,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,244.0,1.0,1.0,1.0,244.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,244.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.64,1.0,0.045000000000001705,0.0,1.3999999999999915,4.800000000000001,32.05548000000001,31.0,3781.840000000001,True,False,False,fb26efc8d00e3d1843426a8d4e632d66eb1aac736ff768650454734c92c38d09,ced6f6b07804d8d2d39ad669751bb2810dfd74369370c36fc039a6a750aa0c75
P5_8_0501,501,501,25.05,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,501,0.9899610280990601,0.9990424513816833,f2d6d24a612945558513d2490799b6aa6430156d6ab2c61e7c2dc6e515985c9e,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,25.05,501.0,61.49,61.660000000000004,61.24,2.7,0.14,0.0,2.2,0.03999999999999915,4.9,30.8,0.0,0.0,4.800000000000001,2.0,3382.0,113.2,1.0,113.2,77.0,66.0,2.0,79.60000000000001,98.0,397.8,80.10000000000001,30.0,0.012,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,245.0,1.0,1.0,1.0,245.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,245.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.65,1.0,0.03999999999999915,0.0,0.0,4.9,31.863780000000006,30.0,3486.56,True,False,False,ced6f6b07804d8d2d39ad669751bb2810dfd74369370c36fc039a6a750aa0c75,f38c78b48165b00fd334552d6a2e6ae7588a8b58d97f8bdcd6f17e2cd81b7ba0
P5_8_0502,502,502,25.1,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,502,0.9899557828903198,0.9990426898002625,83cc3d8fc02afeefaf714664447185c58b37b9f1d9c4bfe10a48d408ca00c6ba,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,25.1,502.0,61.550000000000004,61.89,61.44,2.7,0.13,0.0,2.1,0.11499999999999488,4.800000000000001,32.0,0.0,0.0,4.800000000000001,2.0,3385.0,114.60000000000001,1.0,116.2,77.0,66.0,2.0,79.60000000000001,98.0,398.6,77.80000000000001,30.0,0.016,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,246.0,1.0,1.0,1.0,246.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,246.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.64,1.0,0.11499999999999488,0.0,1.5999999999999943,4.800000000000001,31.011080000000007,30.0,3667.2000000000003,True,False,False,f38c78b48165b00fd334552d6a2e6ae7588a8b58d97f8bdcd6f17e2cd81b7ba0,222a7c05af51ec40857e533f161678b2675ca07bacda6ce41db421c91cc44b4b
P5_8_0503,503,503,25.15,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,503,0.9899506568908691,0.9990429282188416,a366d595ae2098f5ee491a1eff8d02d68bfaa2cb4a71631a9b5ac1f1a472972f,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,25.15,503.0,61.620000000000005,61.910000000000004,61.43,2.7,0.13,0.0,2.3000000000000003,0.04999999999999716,5.0,31.6,0.0,0.0,4.800000000000001,2.0,3389.0,114.10000000000001,1.0,115.7,76.0,66.0,2.0,79.60000000000001,98.0,398.70000000000005,79.30000000000001,30.0,0.012,2.2,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,247.0,1.0,1.0,1.0,247.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,247.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.67,1.0,0.04999999999999716,0.0,1.5999999999999943,5.0,31.616910000000008,30.0,3605.5600000000004,True,False,False,222a7c05af51ec40857e533f161678b2675ca07bacda6ce41db421c91cc44b4b,3bea0a9c536c0d1188354001442502559a1d98eeecd74da691ffbe81a1c5a893
P5_8_0504,504,504,25.2,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,504,0.9899455904960632,0.9990431666374207,676dc47b0cffe8fad15f51a1cf5943093f5c05951e4ac883ecd869d51fc46fb6,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,25.2,504.0,61.68,61.89,61.480000000000004,2.7,0.13,0.0,2.2,0.005000000000002558,4.9,31.200000000000003,0.0,0.0,4.800000000000001,2.0,3392.0,113.5,1.0,114.4,76.0,65.0,2.0,79.60000000000001,98.0,397.90000000000003,78.60000000000001,30.0,0.01,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,248.0,1.0,1.0,1.0,248.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,248.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.55,1.0,0.005000000000002558,0.0,0.9000000000000057,4.9,31.274940000000004,30.0,3541.2000000000003,True,False,False,3bea0a9c536c0d1188354001442502559a1d98eeecd74da691ffbe81a1c5a893,770607a893668d4a238b94344b4bf4077de73e5ec8b097db5f3bb8d5ee242e1b
P5_8_0505,505,505,25.25,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,505,0.9899408221244812,0.9990434050559998,9d032c400e111aa52a014da5e5546ae4b7fdd016648374bfad67c0acb2fb6c93,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,25.25,505.0,61.74,61.910000000000004,61.56,2.7,0.13,0.0,2.2,0.005000000000002558,4.9,31.6,0.0,0.0,4.800000000000001,2.0,3396.0,113.9,1.0,116.30000000000001,77.0,66.0,2.0,79.60000000000001,98.0,398.40000000000003,78.80000000000001,30.0,0.014,1.6,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,249.0,1.0,1.0,1.0,249.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,249.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.56,1.0,0.005000000000002558,0.0,2.4000000000000057,4.9,31.393920000000005,30.0,3599.2400000000002,True,False,False,770607a893668d4a238b94344b4bf4077de73e5ec8b097db5f3bb8d5ee242e1b,d0cdd4ada498979c218f21d423b9866fb46df1f5e83d1a57b3f7b6c5fcf515df
P5_8_0506,506,506,25.3,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,506,0.9899359345436096,0.9990436434745789,fd0f4a6c5ad91f3db5fdec625ea8c78d7b6a10d871b1cb90793edbcedbd9126a,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,25.3,506.0,61.800000000000004,61.96,61.480000000000004,2.6,0.12,0.0,2.1,0.0800000000000054,4.7,32.800000000000004,0.0,0.0,4.800000000000001,2.0,3399.0,115.2,1.0,113.0,77.0,66.0,2.0,79.60000000000001,98.0,398.40000000000003,80.5,30.0,0.012,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,250.0,1.0,1.0,1.0,250.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.620000000000001,1.0,0.0800000000000054,0.0,2.200000000000003,4.7,32.071200000000005,30.0,3778.5600000000004,True,False,False,d0cdd4ada498979c218f21d423b9866fb46df1f5e83d1a57b3f7b6c5fcf515df,5e8bc0b7d81e4fd79f93c71dea7573b37f9eb786a01709c6e1ed421990727a7b
P5_8_0507,507,507,25.35,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,507,0.9899312257766724,0.999043881893158,57aa2bcc212a29adbf86fbdd2972f8e3f7e5e921ae24ac2d9d6773ce019deb74,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,25.35,507.0,61.86,62.15,61.75,2.6,0.12,0.0,2.1,0.09000000000000341,4.7,32.800000000000004,0.0,0.0,4.800000000000001,2.0,3403.0,115.5,1.0,115.10000000000001,77.0,66.0,2.0,79.60000000000001,98.0,399.3,81.0,30.0,0.015,2.1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,251.0,1.0,1.0,1.0,251.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,251.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.55,1.0,0.09000000000000341,0.0,0.3999999999999915,4.7,32.3433,30.0,3788.4000000000005,True,False,False,5e8bc0b7d81e4fd79f93c71dea7573b37f9eb786a01709c6e1ed421990727a7b,06901ea18b1533df2601dff8b030080b34ece97bcaf35df92b14cd1945978370
P5_8_0508,508,508,25.4,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,508,0.9899265766143799,0.9990440011024475,b7a5d55f97489a14634e7efdf81b8cbb91cb61c0dddd056039e3bd8ce441d197,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,25.4,508.0,61.92,62.15,61.74,2.6,0.12,0.0,2.1,0.02499999999999858,4.7,31.6,0.0,0.0,4.800000000000001,2.0,3406.0,114.10000000000001,1.0,114.7,77.0,66.0,2.0,79.60000000000001,98.0,398.90000000000003,79.2,30.0,0.013000000000000001,2.1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,252.0,1.0,1.0,1.0,252.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,252.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.620000000000001,1.0,0.02499999999999858,0.0,0.5999999999999943,4.7,31.592880000000005,30.0,3605.5600000000004,True,False,False,06901ea18b1533df2601dff8b030080b34ece97bcaf35df92b14cd1945978370,be4e867e530c5580b7f8d6655a4571d7c55be5406603176291c4134bcbf49cfc
P5_8_0509,509,509,25.45,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,509,0.9899219870567322,0.9990442395210266,edf647e879f15ab01fa4ab6e4f358ded1bdbce7e9b233762a54e337efaccbdfd,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,25.45,509.0,61.980000000000004,62.29,61.82,2.6,0.12,0.0,2.1,0.07499999999999574,4.7,32.0,0.0,0.0,4.800000000000001,2.0,3409.0,114.5,1.0,113.60000000000001,78.0,65.0,2.0,79.60000000000001,98.0,398.8,80.2,30.0,0.013000000000000001,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,253.0,1.0,1.0,1.0,253.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,253.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.65,1.0,0.07499999999999574,0.0,0.8999999999999915,4.7,31.983760000000004,30.0,3664.0,True,False,False,be4e867e530c5580b7f8d6655a4571d7c55be5406603176291c4134bcbf49cfc,01f058f05a6348dd7153966a84ccec524200e2dc0b4018d4d9cb3af6a0874814
P5_8_0510,510,510,25.5,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,510,0.9899175763130188,0.9990444779396057,4edaf8b2af25342cb54818a1f1c222c6308621a002d5f887bc8c74f358d2f0e5,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,25.5,510.0,62.03,62.32,61.870000000000005,2.6,0.11,0.0,2.0,0.06499999999999773,4.6,31.200000000000003,0.0,0.0,4.800000000000001,2.0,3412.0,113.7,1.0,113.80000000000001,78.0,65.0,2.0,79.60000000000001,98.0,398.5,79.9,31.0,0.013000000000000001,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,254.0,1.0,1.0,1.0,254.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,254.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.620000000000001,1.0,0.06499999999999773,0.0,0.10000000000000853,4.6,31.84015,31.0,3547.4400000000005,True,False,False,01f058f05a6348dd7153966a84ccec524200e2dc0b4018d4d9cb3af6a0874814,3ece1d30f66b776e035b4923600893585b509943559db20a7abcee708d902b55
